identifier,title,description,keywords,issued,modified,publisherName,fn,hasEmail,accessLevel,title1,format1,mediaType1,accessURL1,title2,format2,mediaType2,accessURL2,title3,format3,mediaType3,downloadURL3,title4,format4,mediaType4,downloadURL4,title5,format5,mediaType5,downloadURL5,title6,format6,mediaType6,downloadURL6,landingPage,webService,license,spatial,theme 
http://ogrip-geohio.opendata.arcgis.com/datasets/86d6b9c332e14703b20354de07e35191_0,Mineral Industry Locations (ODNR-DGS),"As part of the legislatively mandated annual Report on Ohio Mineral Industries, a map showing the locations of permitted industrial mineral and coal mining operations is compiled. The locations are approximate and are determined using maps required by the Ohio Division of Mineral Resources permit.","['Ohio', 'ODNR', 'Mineral Industries', 'Ohio Department of Natural Resources', 'Geoscientific']",2017-01-26T14:55:40.000Z,2018-04-03T16:34:38.387Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/86d6b9c332e14703b20354de07e35191_0,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Mineral_Industry_Locations_AGOL/FeatureServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/86d6b9c332e14703b20354de07e35191_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/86d6b9c332e14703b20354de07e35191_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/86d6b9c332e14703b20354de07e35191_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/86d6b9c332e14703b20354de07e35191_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/86d6b9c332e14703b20354de07e35191_0,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Mineral_Industry_Locations_AGOL/FeatureServer/0,https://hub.arcgis.com/api/v2/datasets/86d6b9c332e14703b20354de07e35191_0/license,"-84.8906,38.5108,-80.5076,41.918",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5,Bedrock Geology 24K - Mines Line,"This dataset contains the 1:24,000-scale bedrock geology map data for Ohio. The map data were originally derived from the 1:24,000-scale bedrock-geology maps, which were created between the mid 1960's through 1997. Detailed mapping at 1:24,000 scale was performed in Ohio from the 1960's to the 1980's. During that time period, 37 7.5-minute quadrangles were mapped in detail. The bedrock-geology mapping program was initiated at the Ohio Division of Geological Survey in 1991 to perform reconnaissance geologic mapping at 1:24,000 scale. The reconnaissance and detailed geologic mapping have been combined together into this GIS dataset. There will be edge-matching issues between the reconnaissance and detailed geologic maps.","['Ohio', 'ODNR', 'Bedrock Geology', 'Geology', 'Geoscientific']",2016-12-20T17:36:54.000Z,2018-04-03T16:34:27.626Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/5,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_5,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/5,https://hub.arcgis.com/api/v2/datasets/4b13b36355e6498d9b4312648ae756b3_5/license,"-84.9184,38.3803,-80.4634,41.9936",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_1,Bedrock Topography 24K - Contours,"This data set contains surface and subsurface information used in the construction of the bedrock-topography maps for the state of Ohio. This data set was created as part of a project to create the new state bedrock-geology map for Ohio. The data in the dataset come from a number of different sources, which include water wells, ODOT bridge borings, Ohio EPA waste-disposal site borings, oil and gas wells, and information from published and unpublished reports, some of which are on file at the ODGS. Location information is plotted on 7.5-minute quadrangles.","['Ohio', 'ODNR', 'Bedrock Topography', 'Geoscientific']",2016-12-20T17:41:48.000Z,2018-04-03T16:34:25.674Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_1,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Topography_24K_AGOL/MapServer/1,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_1.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_1.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_1.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_1.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_1,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Topography_24K_AGOL/MapServer/1,https://hub.arcgis.com/api/v2/datasets/6a86e79b08e743128345643f6f8ed346_1/license,"-84.9244,38.3802,-80.471,41.9937",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_2,Bedrock Geology 500K - Faults,"This dataset contains the 1:500,000-scale bedrock geology of Ohio. The bedrock geology dataset was originally derived from the 1:24,000-scale bedrock-geology maps, that were created between 1989 through 1998. The bedrock-geology mapping program was initiated in the mid-1980s to perform detailed, 1:24,000-scale bedrock-geology maps. In 1991, the mapping approach was amended to a reconnaissance mapping methodology, but retaining the 1:24,000 scale. Both detail and reconnaissance bedrock-geologic maps were used as the basic information to compile the 1:500,000-scale, Bedrock Geologic Map of Ohio.","['Ohio', 'ODNR', 'Bedrock Geology', 'Geology', 'Geoscientific']",2016-12-20T17:41:02.000Z,2018-04-03T16:34:24.741Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_2,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_500K_AGOL/MapServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_2,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_500K_AGOL/MapServer/2,https://hub.arcgis.com/api/v2/datasets/d328c47c99a945f9bceb18a549644c6a_2/license,"-84.9184,38.3803,-80.4802,41.9936",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_0,Bedrock Topography 24K - Data Points,"This data set contains surface and subsurface information used in the construction of the bedrock-topography maps for the state of Ohio. This data set was created as part of a project to create the new state bedrock-geology map for Ohio. The data in the dataset come from a number of different sources, which include water wells, ODOT bridge borings, Ohio EPA waste-disposal site borings, oil and gas wells, and information from published and unpublished reports, some of which are on file at the ODGS. Location information is plotted on 7.5-minute quadrangles.","['Ohio', 'ODNR', 'Bedrock Topography', 'Geoscientific']",2016-12-20T17:41:48.000Z,2018-04-03T16:34:04.694Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_0,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Topography_24K_AGOL/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/6a86e79b08e743128345643f6f8ed346_0,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Topography_24K_AGOL/MapServer/0,https://hub.arcgis.com/api/v2/datasets/6a86e79b08e743128345643f6f8ed346_0/license,"-84.9244,38.3802,-80.471,41.9937",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_3,Bedrock Geology 24K - Misc Pnt,"This dataset contains the 1:24,000-scale bedrock geology map data for Ohio. The map data were originally derived from the 1:24,000-scale bedrock-geology maps, which were created between the mid 1960's through 1997. Detailed mapping at 1:24,000 scale was performed in Ohio from the 1960's to the 1980's. During that time period, 37 7.5-minute quadrangles were mapped in detail. The bedrock-geology mapping program was initiated at the Ohio Division of Geological Survey in 1991 to perform reconnaissance geologic mapping at 1:24,000 scale. The reconnaissance and detailed geologic mapping have been combined together into this GIS dataset. There will be edge-matching issues between the reconnaissance and detailed geologic maps.","['Ohio', 'ODNR', 'Bedrock Geology', 'Geology', 'Geoscientific']",2016-12-20T17:36:54.000Z,2018-04-03T16:34:03.669Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_3,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/3,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_3.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_3.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_3.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_3.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_3,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/3,https://hub.arcgis.com/api/v2/datasets/4b13b36355e6498d9b4312648ae756b3_3/license,"-84.9184,38.3803,-80.4634,41.9936",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4,Bedrock Geology 24K - Structure Line,"This dataset contains the 1:24,000-scale bedrock geology map data for Ohio. The map data were originally derived from the 1:24,000-scale bedrock-geology maps, which were created between the mid 1960's through 1997. Detailed mapping at 1:24,000 scale was performed in Ohio from the 1960's to the 1980's. During that time period, 37 7.5-minute quadrangles were mapped in detail. The bedrock-geology mapping program was initiated at the Ohio Division of Geological Survey in 1991 to perform reconnaissance geologic mapping at 1:24,000 scale. The reconnaissance and detailed geologic mapping have been combined together into this GIS dataset. There will be edge-matching issues between the reconnaissance and detailed geologic maps.","['Ohio', 'ODNR', 'Bedrock Geology', 'Geology', 'Geoscientific']",2016-12-20T17:36:54.000Z,2018-04-03T16:34:00.409Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/4,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_4,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/4,https://hub.arcgis.com/api/v2/datasets/4b13b36355e6498d9b4312648ae756b3_4/license,"-84.9184,38.3803,-80.4634,41.9936",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_1,Bedrock Geology 500K - Contacts,"This dataset contains the 1:500,000-scale bedrock geology of Ohio. The bedrock geology dataset was originally derived from the 1:24,000-scale bedrock-geology maps, that were created between 1989 through 1998. The bedrock-geology mapping program was initiated in the mid-1980s to perform detailed, 1:24,000-scale bedrock-geology maps. In 1991, the mapping approach was amended to a reconnaissance mapping methodology, but retaining the 1:24,000 scale. Both detail and reconnaissance bedrock-geologic maps were used as the basic information to compile the 1:500,000-scale, Bedrock Geologic Map of Ohio.","['Ohio', 'ODNR', 'Bedrock Geology', 'Geology', 'Geoscientific']",2016-12-20T17:41:02.000Z,2018-04-03T16:33:51.088Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_1,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_500K_AGOL/MapServer/1,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_1.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_1.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_1.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_1.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_1,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_500K_AGOL/MapServer/1,https://hub.arcgis.com/api/v2/datasets/d328c47c99a945f9bceb18a549644c6a_1/license,"-84.9184,38.3803,-80.4802,41.9936",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0,Bedrock Geology 500K - Contact Pinchouts,"This dataset contains the 1:500,000-scale bedrock geology of Ohio. The bedrock geology dataset was originally derived from the 1:24,000-scale bedrock-geology maps, that were created between 1989 through 1998. The bedrock-geology mapping program was initiated in the mid-1980s to perform detailed, 1:24,000-scale bedrock-geology maps. In 1991, the mapping approach was amended to a reconnaissance mapping methodology, but retaining the 1:24,000 scale. Both detail and reconnaissance bedrock-geologic maps were used as the basic information to compile the 1:500,000-scale, Bedrock Geologic Map of Ohio.","['Ohio', 'ODNR', 'Bedrock Geology', 'Geology', 'Geoscientific']",2016-12-20T17:41:02.000Z,2018-04-03T16:33:39.087Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_500K_AGOL/MapServer/0,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/d328c47c99a945f9bceb18a549644c6a_0,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_500K_AGOL/MapServer/0,https://hub.arcgis.com/api/v2/datasets/d328c47c99a945f9bceb18a549644c6a_0/license,"-84.9184,38.3803,-80.4802,41.9936",['geospatial']
http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_2,Bedrock Geology 24K - Mines Pnt,"This dataset contains the 1:24,000-scale bedrock geology map data for Ohio. The map data were originally derived from the 1:24,000-scale bedrock-geology maps, which were created between the mid 1960's through 1997. Detailed mapping at 1:24,000 scale was performed in Ohio from the 1960's to the 1980's. During that time period, 37 7.5-minute quadrangles were mapped in detail. The bedrock-geology mapping program was initiated at the Ohio Division of Geological Survey in 1991 to perform reconnaissance geologic mapping at 1:24,000 scale. The reconnaissance and detailed geologic mapping have been combined together into this GIS dataset. There will be edge-matching issues between the reconnaissance and detailed geologic maps.","['Ohio', 'ODNR', 'Bedrock Geology', 'Geology', 'Geoscientific']",2016-12-20T17:36:54.000Z,2018-04-03T16:33:02.099Z,Ohio Geographically Referenced Information Program,Jeff Smith,mailto:gis.support@das.ohio.gov,public,ArcGIS Open Dataset,Web page,text/html,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_2,Esri Rest API,Esri REST,application/json,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/2,GeoJSON,GeoJSON,application/vnd.geo+json,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_2.geojson,CSV,CSV,text/csv,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_2.csv,KML,KML,application/vnd.google-earth.kml+xml,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_2.kml,Shapefile,ZIP,application/zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_2.zip,http://ogrip-geohio.opendata.arcgis.com/datasets/4b13b36355e6498d9b4312648ae756b3_2,https://gis.ohiodnr.gov/arcgis/rest/services/DGS_Services/Bedrock_Geology_24K_AGOL/MapServer/2,https://hub.arcgis.com/api/v2/datasets/4b13b36355e6498d9b4312648ae756b3_2/license,"-84.9184,38.3803,-80.4634,41.9936",['geospatial']
