@type,title,accessLevel,contactPoint/@type,contactPoint/fn,contactPoint/hasEmail,description,identifier,keyword/0,modified,publisher/@type,publisher/name,distribution/0/@type,distribution/0/downloadURL,distribution/0/mediaType,distribution/0/title,distribution/1/@type,distribution/1/downloadURL,distribution/1/mediaType,distribution/1/title,distribution/2/@type,distribution/2/downloadURL,distribution/2/mediaType,distribution/2/title,distribution/3/@type,distribution/3/downloadURL,distribution/3/mediaType,distribution/3/title,distribution/4/@type,distribution/4/downloadURL,distribution/4/mediaType,distribution/4/title,distribution/5/@type,distribution/5/downloadURL,distribution/5/mediaType,distribution/5/title,distribution/6/@type,distribution/6/downloadURL,distribution/6/mediaType,distribution/6/title,distribution/7/@type,distribution/7/downloadURL,distribution/7/mediaType,distribution/7/title,distribution/8/@type,distribution/8/downloadURL,distribution/8/mediaType,distribution/8/title,distribution/9/@type,distribution/9/downloadURL,distribution/9/mediaType,distribution/9/title,distribution/10/@type,distribution/10/downloadURL,distribution/10/mediaType,distribution/10/title,distribution/11/@type,distribution/11/downloadURL,distribution/11/mediaType,distribution/11/title,keyword/1,distribution/12/@type,distribution/12/downloadURL,distribution/12/mediaType,distribution/12/title,distribution/13/@type,distribution/13/downloadURL,distribution/13/mediaType,distribution/13/title,distribution/14/@type,distribution/14/downloadURL,distribution/14/mediaType,distribution/14/title,distribution/15/@type,distribution/15/downloadURL,distribution/15/mediaType,distribution/15/title,distribution/16/@type,distribution/16/downloadURL,distribution/16/mediaType,distribution/16/title,keyword/2,distribution/17/@type,distribution/17/downloadURL,distribution/17/mediaType,distribution/17/title,distribution/18/@type,distribution/18/downloadURL,distribution/18/mediaType,distribution/18/title,distribution/19/@type,distribution/19/downloadURL,distribution/19/mediaType,distribution/19/title,keyword/3,keyword/4,keyword/5,keyword/6,keyword/7,keyword/8,keyword/9,keyword/10,keyword/11,keyword/12,distribution/20/@type,distribution/20/downloadURL,distribution/20/mediaType,distribution/20/title,distribution/21/@type,distribution/21/downloadURL,distribution/21/mediaType,distribution/21/title,distribution/22/@type,distribution/22/downloadURL,distribution/22/mediaType,distribution/22/title,distribution/23/@type,distribution/23/downloadURL,distribution/23/mediaType,distribution/23/title,distribution/24/@type,distribution/24/downloadURL,distribution/24/mediaType,distribution/24/title,distribution/25/@type,distribution/25/downloadURL,distribution/25/mediaType,distribution/25/title,distribution/26/@type,distribution/26/downloadURL,distribution/26/mediaType,distribution/26/title,distribution/27/@type,distribution/27/downloadURL,distribution/27/mediaType,distribution/27/title,distribution/28/@type,distribution/28/downloadURL,distribution/28/mediaType,distribution/28/title,distribution/29/@type,distribution/29/downloadURL,distribution/29/mediaType,distribution/29/title,distribution/30/@type,distribution/30/downloadURL,distribution/30/mediaType,distribution/30/title,distribution/31/@type,distribution/31/downloadURL,distribution/31/mediaType,distribution/31/title,distribution/32/@type,distribution/32/downloadURL,distribution/32/mediaType,distribution/32/title,distribution/33/@type,distribution/33/downloadURL,distribution/33/mediaType,distribution/33/title,distribution/34/@type,distribution/34/downloadURL,distribution/34/mediaType,distribution/34/title,distribution/35/@type,distribution/35/downloadURL,distribution/35/mediaType,distribution/35/title,distribution/36/@type,distribution/36/downloadURL,distribution/36/mediaType,distribution/36/title,distribution/37/@type,distribution/37/downloadURL,distribution/37/mediaType,distribution/37/title,distribution/38/@type,distribution/38/downloadURL,distribution/38/mediaType,distribution/38/title,distribution/39/@type,distribution/39/downloadURL,distribution/39/mediaType,distribution/39/title
dcat:Dataset,"DVRPC 2015 Impervious Surface - Delaware County, PA",public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"This dataset contains impervious landbase features updated using digital orthoimagery acquired in 2015 by the Delaware Valley Regional Regional Planning Commission (DVRPC) and its partners. This is an update of existing features originally captured in 2013 using 2010 orthoimagery.  Additionally, estimated building heights were derived from high resolution normalized digital surface elevation data models generated from NIR LiDAR data using the highest hit method. Digital surface elevation models were derived from LiDAR data collected by Quantum Spatial and other vendors and compiled for delivery to USGS and its partners. The horizontal datum for this dataset is North American Datum, 1983, Geoid GRS 1980, and the data is projected in Lambert Conformal Conic StatePlane Pennsylvania South (FIPS 3702). Units are US Foot. The minimum size for building features is 200 square feet.

Process Steps for Calculating Building Height Statistics:

Normalized digital surface models (nDSM) and slope rasters were generated from 0.5-meter LiDAR data.

Geodesic area was calculated (in square feet) for all features classified as ‘Building’.

A negative 1 meter buffer was applied to all building features with an area greater than 200 square meters - applied in an effort to ensure nDSM input values were those corresponding to the building roof and not the adjacent ground.

Zonal statistics (Spatial Analyst extension) were calculated on the buffered features for each nDSM raster (first multiplying each raster by 10 to maintain precision and then converting from floating point to integer raster) and slope raster (generated from each integerized nDSM raster). Zonal percentile statistics were also calculated on buffered features for each raster to obtain the 90th percentile building heights (HEIGHT_ESTIMATE field).

All output statistics fields were joined to the original input feature class (with unit conversions applied, where necessary).

A complete dataset, which includes the following fields that are populated with various statistical outputs generated during the building height estimation process, is available upon request:

HEIGHT_PCT90 – 90th percentile value of all cells in the nDSM raster located within the building footprint.

HEIGHT_PCT50 – median value of all cells in the nDSM raster located within the building footprint.

HEIGHT_COUNT – total number of cells with tabulated values in the nDSM raster located within the building footprint.

SLOPE_MEAN – average of all cells in the slope raster located within the building footprint.

SLOPE_STD – standard deviation of all cells in the slope raster located within the building footprint.

SLOPE_COUNT - total number of cells with tabulated values in the slope raster located within the building footprint.",729066c1-0a1d-4020-9385-2377a31b5d5b,Building Footprints,2017-06-27T14:39:40.281642,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/21db5bb43057439f8e7a9dc14a0fa1ef_0.zip,shp,"DVRPC 2015 Impervious Surface - Delaware County, PA",dcat:Distribution,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/21db5bb43057439f8e7a9dc14a0fa1ef_0.geojson,geojson,"DVRPC 2015 Impervious Surface - Delaware County, PA",dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Structures/DelawareCo_Impervious/FeatureServer/0,api,"DVRPC 2015 Impervious Surface - Delaware County, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building Heights,,,,,,,,,,,,,,,,,,,,,Buildings,,,,,,,,,,,,,DVRPC,Delaware County,Driveways,Impervious Surface,Parking Lots,Pennsylvania,Planning,Roads,Sidewalks,Structures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,"DVRPC 2015 Impervious Surface - Chester County, PA",public,vcard:Contact,Sean Lawrence,mailto:slawrence@dvrpc.org,"This dataset contains impervious landbase features updated using digital orthoimagery acquired in 2015 by the Delaware Valley Regional Regional Planning Commission (DVRPC) and its partners. This is an update of existing features originally captured in 2013 using 2010 orthoimagery.  Additionally, estimated building heights were derived from high resolution normalized digital surface elevation data models generated from NIR LiDAR data using the highest hit method. Digital surface elevation models were derived from LiDAR data collected by Quantum Spatial and other vendors and compiled for delivery to USGS and its partners. The horizontal datum for this dataset is North American Datum, 1983, Geoid GRS 1980, and the data is projected in Lambert Conformal Conic StatePlane Pennsylvania South (FIPS 3702). Units are US Foot. The minimum size for building features is 200 square feet.

Process Steps for Calculating Building Height Statistics:

Normalized digital surface models (nDSM) and slope rasters were generated from 0.5-meter LiDAR data.

Geodesic area was calculated (in square feet) for all features classified as ‘Building’.

A negative 1 meter buffer was applied to all building features with an area greater than 200 square meters - applied in an effort to ensure nDSM input values were those corresponding to the building roof and not the adjacent ground.

Zonal statistics (Spatial Analyst extension) were calculated on the buffered features for each nDSM raster (first multiplying each raster by 10 to maintain precision and then converting from floating point to integer raster) and slope raster (generated from each integerized nDSM raster). Zonal percentile statistics were also calculated on buffered features for each raster to obtain the 90th percentile building heights (HEIGHT_ESTIMATE field).

All output statistics fields were joined to the original input feature class (with unit conversions applied, where necessary).

A complete dataset, which includes the following fields that are populated with various statistical outputs generated during the building height estimation process, is available upon request:

HEIGHT_PCT90 – 90th percentile value of all cells in the nDSM raster located within the building footprint.

HEIGHT_PCT50 – median value of all cells in the nDSM raster located within the building footprint.

HEIGHT_COUNT – total number of cells with tabulated values in the nDSM raster located within the building footprint.

SLOPE_MEAN – average of all cells in the slope raster located within the building footprint.

SLOPE_STD – standard deviation of all cells in the slope raster located within the building footprint.

SLOPE_COUNT - total number of cells with tabulated values in the slope raster located within the building footprint.",62264728-21ca-46fb-907e-5df5d4d54ef9,Building Footprints,2017-06-27T14:36:25.624844,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/56882b51a24f47a9922bf27ffbde5c6a_0.zip,shp,"DVRPC 2015 Impervious Surface - Chester County, PA",dcat:Distribution,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/56882b51a24f47a9922bf27ffbde5c6a_0.geojson,geojson,"DVRPC 2015 Impervious Surface - Chester County, PA",dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Structures/ChesterCo_Impervious/FeatureServer/0,api,"DVRPC 2015 Impervious Surface - Chester County, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building Heights,,,,,,,,,,,,,,,,,,,,,Buildings,,,,,,,,,,,,,Chester County,DVRPC,Driveways,Impervious Surface,Parking Lots,Pennsylvania,Planning,Roads,Sidewalks,Structures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,"DVRPC 2015 Impervious Surface - Bucks County, PA",public,vcard:Contact,Sean Lawrence,mailto:slawrence@gmail.com,"This dataset contains impervious landbase features updated using digital orthoimagery acquired in 2015 by the Delaware Valley Regional Regional Planning Commission (DVRPC) and its partners. This is an update of existing features originally captured in 2013 using 2010 orthoimagery.  Additionally, estimated building heights were derived from high resolution normalized digital surface elevation data models generated from NIR LiDAR data using the highest hit method. Digital surface elevation models were derived from LiDAR data collected by Quantum Spatial and other vendors and compiled for delivery to USGS and its partners. The horizontal datum for this dataset is North American Datum, 1983, Geoid GRS 1980, and the data is projected in Lambert Conformal Conic StatePlane Pennsylvania South (FIPS 3702). Units are US Foot. The minimum size for building features is 200 square feet.

Process Steps for Calculating Building Height Statistics:

Normalized digital surface models (nDSM) and slope rasters were generated from 0.5-meter LiDAR data.

Geodesic area was calculated (in square feet) for all features classified as ‘Building’.

A negative 1 meter buffer was applied to all building features with an area greater than 200 square meters - applied in an effort to ensure nDSM input values were those corresponding to the building roof and not the adjacent ground.

Zonal statistics (Spatial Analyst extension) were calculated on the buffered features for each nDSM raster (first multiplying each raster by 10 to maintain precision and then converting from floating point to integer raster) and slope raster (generated from each integerized nDSM raster). Zonal percentile statistics were also calculated on buffered features for each raster to obtain the 90th percentile building heights (HEIGHT_ESTIMATE field).

All output statistics fields were joined to the original input feature class (with unit conversions applied, where necessary).

A complete dataset, which includes the following fields that are populated with various statistical outputs generated during the building height estimation process, is available upon request:

HEIGHT_PCT90 – 90th percentile value of all cells in the nDSM raster located within the building footprint.

HEIGHT_PCT50 – median value of all cells in the nDSM raster located within the building footprint.

HEIGHT_COUNT – total number of cells with tabulated values in the nDSM raster located within the building footprint.

SLOPE_MEAN – average of all cells in the slope raster located within the building footprint.

SLOPE_STD – standard deviation of all cells in the slope raster located within the building footprint.

SLOPE_COUNT - total number of cells with tabulated values in the slope raster located within the building footprint.",32356daf-7047-48c2-9377-777e5449e51c,Bucks County,2017-06-27T14:35:55.120553,org:Organization,Delaware Valley Regional Planning Commission (DVRPC),dcat:Distribution,http://arcgis.dvrpc.org/arcgis/rest/services/Structures/BucksCo_Impervious/FeatureServer/0/,api,"DVRPC 2015 Impervious Surface - Bucks County, PA",dcat:Distribution,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/ff98ecc2dd8446cba7df3fe141735441_0.geojson,geojson,"DVRPC 2015 Impervious Surface - Bucks County, PA",dcat:Distribution,http://dvrpc-dvrpcgis.opendata.arcgis.com/datasets/ff98ecc2dd8446cba7df3fe141735441_0.zip,shp,"DVRPC 2015 Impervious Surface - Bucks County, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Building Footprints,,,,,,,,,,,,,,,,,,,,,Building Heights,,,,,,,,,,,,,Buildings,DVRPC,Driveways,Impervious Surface,Parking Lots,Pennsylvania,Planning,Roads,Sidewalks,Structures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Solar Installation Projects,public,vcard:Contact,Amanda Byrne,mailto:amanda.byrne@phila.gov,"***IN JUNE 2017, AMANDA WARWOOD AT THE OFFICE OF SUSTAINABILITY REQUESTED THIS DATASET BE TAKEN DOWN UNTIL THEY'RE ABLE TO UPDATE IT***

This data set provides information on solar technology installations across Philadelphia. 

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",200963c4-9717-4593-969d-9cf6cea731ef,Office of Sustainability,2017-06-19T17:19:25.494602,org:Organization,City of Philadelphia,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543866420583086178c4ef5/representationdetails/5670f7309e9a61fd4b25e6ed/,HTML,Solar Installations Metadata,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Solar_Installations/FeatureServer/0/query?outFields=*&where=1%3D1,application/json,Solar Installations GeoService,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/da7870bedc14494b86dd289cafa31301_0.csv,text/csv,Solar Installations CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/da7870bedc14494b86dd289cafa31301_0.kml,KML,Solar Installations KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/da7870bedc14494b86dd289cafa31301_0.zip,shp,Solar Installations SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/da7870bedc14494b86dd289cafa31301_0.geojson,geojson,Solar Installations GeoJSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,LiDAR and LAS Data,public,vcard:Contact,Office of Innovation & Technology,mailto:brian.ivey@phila.gov,"LiDAR and LAS data was gathered for the City of Philadelphia in both April 2008 and April 2010. DEMs were generated from the raw data.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",71239860-22bb-4834-b508-86e839078101,Office of Innovation and Technology,2017-06-05T13:46:21.662209,org:Organization,City of Philadelphia,dcat:Distribution,http://www.pasda.psu.edu/uci/DataSummary.aspx?dataset=1048,HTML,2015 Philadelphia LiDAR - LAS Files,dcat:Distribution,http://www.pasda.psu.edu/data/phillyLiDAR/LAS2010/,imagery,2010 Data Directory,dcat:Distribution,http://www.pasda.psu.edu/data/phillyLiDAR/LAS2008/,imagery,2008 Data Directory,dcat:Distribution,http://metadata.phila.gov/index.html#home/datasetdetails/5543864520583086178c4e76/representationdetails/59286d0789a4c247661fe373/,HTML,2015 Text Metadata,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543864520583086178c4e76/representationdetails/55438a809b989a05172d0cf5/,HTML,2010 Text Metadata,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543864520583086178c4e76/representationdetails/55438a809b989a05172d0cf6/,HTML,2008 Text Metadata,,,,,,,,,,,,,,,,,,,,,,,,,PASDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Heart Healthy Screening Sites,public,vcard:Contact,Amory Hillengas,mailto:amory.hillengas@phila.gov,"Street location, contact information and hours for medical screening sites that are partnered with the PDPH Office of Health Information and Improvement.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",0098bb41-a903-4402-8933-d1a3ec34af58,Public Health,2017-05-02T17:12:21.786393,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/c6346164a22345c4867be0cf59902821_0.csv,text/csv,Heart Healthy Screening Sites CSV,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Heart_Healthy_Screening_Sites/FeatureServer/0/query?outFields=*&where=1%3D1,api,Heart Healthy Screening Sites GeoService,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/c6346164a22345c4867be0cf59902821_0.zip,shp,Heart Healthy Screening Sites Shapefile,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/c6346164a22345c4867be0cf59902821_0.geojson,geojson,Heart Healthy Screening Sites GeoJSON,dcat:Distribution,http://phl.maps.arcgis.com/home/item.html?id=c6346164a22345c4867be0cf59902821,HTML,Heart Healthy Screening Sites Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Elected Committee People,public,vcard:Contact,Seth Bluestein,mailto:seth.bluestein@phila.gov,"This data set is a list of elected Committee People by ward, division, and party.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",578d6efa-5acf-46b7-8d1d-6aacef4ed6e9,City Commissioners,2017-04-12T15:21:02.014997,org:Organization,City of Philadelphia,dcat:Distribution,"https://phl.carto.com/api/v2/sql?q=SELECT+*+FROM+elected_committee_people&filename=elected_committee_people&format=csv&skipfields=cartodb_id,the_geom,the_geom_webmercator",text/csv,Elected Committee People (CSV),dcat:Distribution,https://cityofphiladelphia.github.io/carto-api-explorer/#elected_committee_people,api documentation,Elected Committee People (API Documentation),dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543868620583086178c4f82/,HTML,Elected Committeepeople Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Airport Art Exhibits,public,vcard:Contact,Jamal Stovall,mailto:jamal.stovall@phl.org,"**On 3.28.17 Nora at the Airport asked this be removed asap as it's poorly organized and digitized. May make improvements in the future.**

This file reflects the current Art Exhibits at PHL.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",6c5ffa0f-6b4c-4ea3-9131-45d088a79048,Philadelphia Airport,2017-03-28T16:31:13.295799,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/0dd0c7c47ce7456493fb4e49a69326e3_0.csv,text/csv,Airport Art Exhibits CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/0dd0c7c47ce7456493fb4e49a69326e3_0.geojson,geojson,Airport Art Exhibits GeoJSON,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/0dd0c7c47ce7456493fb4e49a69326e3_0.zip,shp,Airport Art Exhibits SHP,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/556de8618a752c74635b9164/representationdetails/556de87ab65b48002d9cb7e2/,HTML,Airport Art Exhibits Metadata,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Art/FeatureServer/0/query?outFields=*&where=1%3D1,api,Airport Art GeoService,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/0dd0c7c47ce7456493fb4e49a69326e3_0.kml,KML,Airport Art Exhibits KML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Airport Vendors,public,vcard:Contact,Jamal Stovall,mailto:jamal.stovall@phl.org,"**Nora at the Airport asked this be removed asap as it's poorly organized and digitized. May make improvements in the future.**

Vendor locations at the Philadelphia International Airport terminals.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",e1118125-f0be-493f-a877-a428b75311ad,Philadelphia Airport,2017-06-06T13:50:49.913911,org:Organization,City of Philadelphia,dcat:Distribution,http://gis.phila.gov/gisdata/ODP/PHL_Vendors.csv,text/csv,Airport Vendors CSV,dcat:Distribution,http://gis.phila.gov/gisdata/ODP/PHL_Vendors.zip,shp,Airport Vendors SHP,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/556f4e4653994a4b6fb415cf/representationdetails/556f5155a0f749ec2960bb77/,HTML,Airport Vendors Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Pennypack Park Trail Map,public,vcard:Contact,Jason Sladinski,mailto:navyjay@gmail.com,"This is a map of trails in Pennypack Park, Lorimer Park and Pennypack Trust located in Northeast Philadelphia and Montgomery County, PA. Trails were identified and collected using common GPS watches (Garmin, Polar, etc) GPX data and verifying trails visually using high res aerial imagery to accurately adjust to trails.",de7ab433-1070-4d16-902a-2103ff5c66d9,Lorimer Park,2016-12-01T22:26:02.852546,org:Organization,Volunteer,dcat:Distribution,http://www.arcgis.com/home/item.html?id=8caeca8122e54b65b7bc04a24d3d0850#data,shapefile,Pennypack Park Trails Web Shapefile,dcat:Distribution,http://jasonsladinski.maps.arcgis.com/apps/webappviewer/index.html?id=8dd092b90db74fbdb71ffed204305fc0,HTML,Pennypack Park Trail Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennypack Park,,,,,,,,,,,,,,,,,,,,,Pennypack Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcat:Dataset,Philadelphia Pennsylvania State Senatorial Districts,public,vcard:Contact,Darshna Patel,mailto:darshna.patel@phila.gov,"To show the boundary of State Senate Representative Districts for the City of Philadelphia.

Trouble downloading or have questions about this City dataset? Visit the [OpenDataPhilly Discussion Group](http://www.phila.gov/data/discuss/)",f5de8cfc-45db-4416-bab6-834e9c711c1f,Department of Planning and Development,2017-11-20T20:30:32.081252,org:Organization,City of Philadelphia,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/783f8af0b8c04b5b8c1ae00548f1c7a5_0.csv,text/csv,2012 State Senatorial Districts CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/783f8af0b8c04b5b8c1ae00548f1c7a5_0.kml,KML,2012 State Senatorial Districts KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/783f8af0b8c04b5b8c1ae00548f1c7a5_0.zip,shp,2012 State Senatorial Districts SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/783f8af0b8c04b5b8c1ae00548f1c7a5_0.geojson,geojson,2012 State Senatorial Districts GeoJSON,dcat:Distribution,https://www.arcgis.com/home/item.html?id=783f8af0b8c04b5b8c1ae00548f1c7a5,HTML,2012 State Senatorial Districts Metadata,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/f803a45648bb4acb84e5863c1bae439f_0.csv,text/csv,2000 State Senatorial Districts CSV,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/f803a45648bb4acb84e5863c1bae439f_0.kml,KML,2000 State Senatorial Districts KML,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/f803a45648bb4acb84e5863c1bae439f_0.zip,shp,2000 State Senatorial Districts SHP,dcat:Distribution,http://data.phl.opendata.arcgis.com/datasets/f803a45648bb4acb84e5863c1bae439f_0.geojson,geojson,2000 State Senatorial Districts GeoJSON,dcat:Distribution,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/State_Senate_2000/FeatureServer/0/query?outFields=*&where=1%3D1,api,2000 State Senatorial Districts GeoService,dcat:Distribution,http://metadata.phila.gov/#home/datasetdetails/5543868320583086178c4f78/representationdetails/56b800f86bff94cf56fbb813/,HTML,2000 State Senatorial Districts Metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
