identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
45597e31831e4989aff33ff0301cbbfd,12b-097,Election Precinct 321,,Election Precinct 321,Flagged,,PDF,,,2018-08-15T17:01:37.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/45597e31831e4989aff33ff0301cbbfd,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/321.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
ec83e248bfad4a9687c0531a39d8ee1d,12b-097,Election Precinct 147,,Election Precinct 147,Flagged,,PDF,,,2018-08-15T16:51:38.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/ec83e248bfad4a9687c0531a39d8ee1d,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/147.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
bbfd189f1f144231aabc1dfd90b9a82d,12b-097,2002 Lake County Aerial - SE Quarter,,"This six inch pixel resolution black and white aerial photography was flown April 22, 2000, at a negative scale of 1 = 833, flying at an altitude of 5000 feet. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 HARN horizontal datum. The data set is tiled for dissemination into many separate tiles. Each tile is a section in the Public Land Survey System. The first two digits are the township, the next two are the range and the final two are the section.",error,,error,error,,2018-02-01T20:28:23.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/bbfd189f1f144231aabc1dfd90b9a82d,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2002AerialsSE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo2000
dad3e5d2749642ec8bdf51b6a27fa1fd,12b-097,Election Precinct 185,,Election Precinct 185,Flagged,,PDF,,,2018-08-15T16:53:55.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/dad3e5d2749642ec8bdf51b6a27fa1fd,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/185.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
6401b5abb2504a52a6180344c4ce400a,12b-097,Election Precinct 261,,Election Precinct 261,Flagged,,PDF,,,2018-08-15T16:58:10.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/6401b5abb2504a52a6180344c4ce400a,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/261.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
239bc0da72474622b033fc885bcf6be9,12b-097,Lake Zurich Special Service Area 12,,Lake Zurich Special Service Area 12,Flagged,,PDF,,,2018-08-15T17:23:26.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/239bc0da72474622b033fc885bcf6be9,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/LakeZurichSpecialServiceArea12.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
51fa81b49f584f4796fa7bfdebb2daa5,12b-097,Election Precinct 143,,Election Precinct 143,Flagged,,PDF,,,2018-08-15T16:51:24.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/51fa81b49f584f4796fa7bfdebb2daa5,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/143.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
bc35e730654c44659cce2a3ae5014f22,12b-097,Highland Park Special Service Area 14-a,,Highland Park Special Service Area 14-a,Flagged,,PDF,,,2018-08-15T17:21:09.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/bc35e730654c44659cce2a3ae5014f22,,https://maps.lakecountyil.gov/Output/DistrictMaps/spec/HighlandParkSpecialServiceArea14-a.pdf,,,Lake County Illinois|PDF|Printed Maps|Individual District Map|Special Service Areas
495d704758d84dada561f7759d362ff8,12b-097,Election Precinct 33,,Election Precinct 33,Flagged,,PDF,,,2018-08-15T16:45:07.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/495d704758d84dada561f7759d362ff8,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/033.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
2931f225dc2d4e2f8c779f7e45e9edde,12b-097,Election Precinct 395,,Election Precinct 395,Flagged,,PDF,,,2018-08-15T17:05:47.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/2931f225dc2d4e2f8c779f7e45e9edde,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/395.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
ece3098628744c0f8ab199369792a302,12b-097,Countywide County Board,,Countywide County Board,Flagged,,PDF,,,2018-08-15T16:27:35.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/ece3098628744c0f8ab199369792a302,,https://maps.lakecountyil.gov/Output/CountyMaps/cctybord.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|County Board
1b9e9c17198a42c8b3fb662cc150ed34,12b-097,Election Precinct 53,,Election Precinct 53,Flagged,,PDF,,,2018-08-15T16:46:16.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/1b9e9c17198a42c8b3fb662cc150ed34,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/053.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
1e69b249fef04cc5b36592b4c1873e35,12b-097,2008 Lake County Aerial - SW Quarter,,"This six inch pixel resolution color aerial photography was flown between July 1, 2008 and August 31, 2008. The files are provided in JPEG2000, an open format supported by most GIS and CAD software packages. Its intended usage for viewing is 1 = 100. The photography has been orthorectified to meet National Map Accuracy Standards for its capture scale. The images are georeferenced to the Illinois State Plane, Eastern Zone, using the NAD83 NSRS2007 horizontal datum. The data set is tiled for dissemination into many separate tiles, each of which is 2500 feet on a side.",error,,error,error,,2018-02-02T17:57:40.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/1e69b249fef04cc5b36592b4c1873e35,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty2008AerialsSW.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|2008
3494c851dba64b3db3d21558630192a8,12b-097,State Senatorial  31 Precinct Book,,State Senatorial  31 Precinct Book,Flagged,,PDF,,,2018-08-15T17:10:53.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/3494c851dba64b3db3d21558630192a8,,https://maps.lakecountyil.gov/Output/DistrictMaps/pol/SS_Dist31_PrecinctBook.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|State Senatorial
d59b21f762c648869d4df3b3cb4d6ad4_0,12b-097,Lake County Wetland Inventory,,"Download In State Plane Projection Here.?The Lake County Wetland Inventory (LCWI) maps natural and artificial 
wetlands meeting definitions established by the federal agencies who 
work with the Lake County Geographic Information System staff to 
periodically review and update it. These agencies include the United States Environmental Protection Agency, the U.S. Fish and Wildlife Service, the USDA Natural Resources Conservation Service and the United States Army Corps of Engineers.

        The 1989 federal wetland delineation standards for offsite 
wetland mapping are used. This data was last published in March of 1993.
 This update includes changes to the previous version of LCWI including:
 adjust current wetland boundaries to omit development, including roads;
 to fine tune boundary placement where that was intended by the original
 delineation, in some cases, adjust the wetland to photographic features
 / signature; delete wetlands which the committee decided were mapped in
 error - for example, trees which were mistaken for wet areas; create 
polygons for newly delineated artificial wetlands; and newly delineated 
wetlands or farmed wetlands caused by the continued deterioration of the
 agricultural drain tile system and increased runoff due to 
urbanization.

        The LCWI is a useful tool for general planning and review 
purposes, but it does not take the place of an on-site delineation by a 
certified wetland specialist.

        High resolution (1 = 100') orthorectified aerial imagery 
captured in April 2002 was used as the base for this update. Other data 
used as reference for this update include: 2004 SOIL SURVEY GEOGRAPHIC 
(SSURGO) DATABASE FOR LAKE COUNTY, IL - U.S. Department of Agriculture, 
Natural Resources Conservation Service; HYDROLOGY2002 - Lake County 
GIS/Map Division; 2' topography (CONTOURS) - Lake County GIS/Map 
Division; and various years of historical aerial photography for 
clarification. By using the more recent higher resolution photography, 
the resulting updated wetland boundaries are more accurate then the 
original boundaries published in 1993.",Geospatial data,,Shapefile,Dataset|Service,Vector,2016-09-30T20:07:15.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-88.19982978057534,42.152363629031214,-87.7558913142488,42.495831319293764",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/d59b21f762c648869d4df3b3cb4d6ad4_0,http://data-lakecountyil.opendata.arcgis.com/datasets/d59b21f762c648869d4df3b3cb4d6ad4_0.zip,https://services3.arcgis.com/HESxeTbDliKKvec2/arcgis/rest/services/Lake_County_Wetland_Inventory/FeatureServer/0,,FeatureServer,Lake County Illinois|Water|Hydrology|Wetlands|LCWI|Surface Water|Surface Water spatial data
25ca7b3d7a284970a1d3e647dedd7946,12b-097,State Representative District 59 ,,State Representative District 59 ,Flagged,,PDF,,,2018-08-15T17:11:29.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/25ca7b3d7a284970a1d3e647dedd7946,,https://maps.lakecountyil.gov/Output/DistrictMaps/pol/staterep59.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|State Representative
b40fea7775e545618836d65c1f80c1e1,12b-097,Election Precinct 180,,Election Precinct 180,Flagged,,PDF,,,2018-08-15T16:53:38.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/b40fea7775e545618836d65c1f80c1e1,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/180.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
c6aefc72b19d47ada9de16a8e9c9df78,12b-097,Vernon Township College,,Vernon Township College,Flagged,,PDF,,,2018-08-15T17:43:49.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/c6aefc72b19d47ada9de16a8e9c9df78,,https://maps.lakecountyil.gov/Output/TownshipMaps/cverncoll.pdf,,,Lake County Illinois|PDF|Printed Maps|Township Map|Vernon Township
b9e3b83f8fb44934a0600888963f5085,12b-097,Tax Parcel Data,,"The Lake County Data Extract provides parcel characteristics and tax 
information for all properties located in Lake County, Illinois. A 
complete list of the data fields can be found here.
 The information contained in the extract is as is, and Lake County 
does not in any way guarantee the correctness or accuracy of the 
information contained therein.",error,,error,error,,2016-12-20T15:19:29.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/b9e3b83f8fb44934a0600888963f5085,error,http://www.lakecountyil.gov/3942/Data-Extract,,,Lake County Illinois|Parcels|Tax Assessment|Tax Parcels|Tax Parcel Boundaries
db41ce4ab16d4cab88a8540fbe31bcf3,12b-097,Election Precinct 384,,Election Precinct 384,Flagged,,PDF,,,2018-08-15T17:05:12.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/db41ce4ab16d4cab88a8540fbe31bcf3,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/384.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
17a985ea2f8941b59394edc1b63abca8,12b-097,Election Precinct 20,,Election Precinct 20,Flagged,,PDF,,,2018-08-15T16:44:25.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/17a985ea2f8941b59394edc1b63abca8,,https://maps.lakecountyil.gov/Output/DistrictMaps/pcts/020.pdf,,,Lake County Illinois|PDF|Printed Maps|PoliticalElection Map|Election Precincts
9cdcae7bc1834bdfbc9f0431b93c128f,12b-097,1946 Lake County Aerial - SE Quarter,,"This two foot pixel resolution black and white aerial photography was flown on various dates in July 1946 by the United States Geological Survey. They were then scanned by the USGS and georeferenced by Lake County in 2007. This data should NOT be used at a scale larger than 1 inch = 400 feet. Due to the lack of sufficient camera calibration information, errors will increase towards the margin of each underlying photo, although this effect has been minimized by cropping individual photos to make this mosaic. Since these photos were scanned from old film, local distortions (from the media stretching and/or shrinking) may be present as well as fading. Parts of the county were not captured including some areas in Buffalo Grove, Highland Park, and Riverwoods. The date of the flight means that most trees have fully leaf-out canopies, which obscure some ground features. This flight took place during a period of high population growth and land use change. The census population of Lake County was 121,094 in 1940 and 179,097 in 1950, a 48% increase; this photography documents land use in the middle of that decade.",error,,error,error,,2018-02-01T19:58:35.000Z,,,"Lake County, Illinois, United States|Illinois, United States","-180.0,-90.0,180.0,90.0",Chicago,Counties Geospatial Data,"Lake County, Illinois","Lake County, Illinois",http://data-lakecountyil.opendata.arcgis.com/datasets/9cdcae7bc1834bdfbc9f0431b93c128f,error,https://s3.amazonaws.com/lakecountygis-public/aerials/LakeCounty1946AerialsSE.zip,,,Orthophotography|Orthophoto|Orthoimagery|Digital orthophoto|Digital orthorectified imagery|Digital orthoimagery|High resolution orthoimagery|Imagery|Aerial photography|Satellite imagery|Air imagery|Historic aerial imagery|Color aerial imagery|Air Photo|1946
