publisher,keyword,identifier,title,description,issued,modified,landingPage,webService,spatial
"City of Washington, DC","[u'Behavioral', u'Child', u'Children', u'Community Based', u'DC', u'District of Columbia', u'hospital', u'mar2016', u'Mar2016', u'Mental', u'Mental Health', u'Provider', u'Service', u'Washington']",http://opendata.dc.gov/datasets/04e62c8179404e3bb515d3b5bf4599e0_31,Child Mental Health Providers,"Child (Community-based) Mental Health Service ProvidersThe Department of Behavioral Health ensures that high quality mental health services are available to District residents through a rigorous certification program conducted by the Office of Accountability. DBH certifies a provider to deliver services that support individual recovery with qualified, culturally competent staff in a safe facility. A provider also must comply with local and federal rules and regulations. Only a certified provider is eligible to participate in the District?s public behavioral health system. Services include diagnostic assessment, medication, counseling and community support. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2016-02-29T22:43:24.000Z,2018-10-12T14:01:16.642Z,http://opendata.dc.gov/datasets/04e62c8179404e3bb515d3b5bf4599e0_31,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/31,"-77.122373,38.785481,-76.900716,39.001746",http://opendata.dc.gov/datasets/04e62c8179404e3bb515d3b5bf4599e0_31
"City of Washington, DC","[u'planimetrichistoric', u'aug2018']",http://opendata.dc.gov/datasets/34b37feee6d644af99ef73eaba564cfa_6,Bridge and Tunnel Entrances 2013,There is no description available.,2018-07-19T19:21:52.000Z,2018-10-12T13:57:56.126Z,http://opendata.dc.gov/datasets/34b37feee6d644af99ef73eaba564cfa_6,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2013/MapServer/6,"-77.1168,38.7923,-76.9115,38.9869",http://opendata.dc.gov/datasets/34b37feee6d644af99ef73eaba564cfa_6
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests']",http://opendata.dc.gov/datasets/0d7262c9feee41d8802eaf43253f6557_24,Traffic Signal Maintenance - Last 30 Days,This data layer shows 311 Service Requests in the last 30 days for investigation traffic signal issues.,2015-04-30T13:01:14.000Z,2018-10-12T14:09:42.111Z,http://opendata.dc.gov/datasets/0d7262c9feee41d8802eaf43253f6557_24,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/24,"-77.1118355364,38.8223873223,-76.9107007772,38.9906764473",http://opendata.dc.gov/datasets/0d7262c9feee41d8802eaf43253f6557_24
"City of Washington, DC","[u'Government operations', u'transparency', u'accountability', u'PO', u'purchase orders', u'procurement', u'Office of Contracting and Procurement', u'Financials', u'2005', u'mar2017', u'dollars']",http://opendata.dc.gov/datasets/89cef30f210f4893bdb16cf63c2e9b7a_37,Purchase Orders in FY 2005,"2005 - DC Office of Contracting and
Procurement Purchase Orders from Procurement Automated Support System (PASS).
This dataset contains purchase orders with the amount of spend greater than
$2500.",2017-03-07T15:57:00.000Z,2018-10-12T14:00:27.543Z,http://opendata.dc.gov/datasets/89cef30f210f4893bdb16cf63c2e9b7a_37,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Public_Service_WebMercator/MapServer/37,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/89cef30f210f4893bdb16cf63c2e9b7a_37
"City of Washington, DC","[u'parking', u'311', u'emergency', u'dc', u'dc gis', u'washington', u'dec2015', u'permit', u'enforcement']",http://opendata.dc.gov/datasets/09f3cf8387be470da58b468a794f67eb_36,Emergency No Parking Verification in Last 30 Days,The?Chief Technology Office?shares service requests data feeds that come through?http://311.dc.gov?and the Mayor's 311 call center. These are locations for emergency no parking verification service requests in?the last?30 days.,2015-12-10T19:50:52.000Z,2018-10-12T13:57:21.042Z,http://opendata.dc.gov/datasets/09f3cf8387be470da58b468a794f67eb_36,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/36,"-77.0822,38.8228,-76.9335,38.9843",http://opendata.dc.gov/datasets/09f3cf8387be470da58b468a794f67eb_36
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'311', u'Service Requests']",http://opendata.dc.gov/datasets/8c3879b00d7c44a6937f6e2956ec9101_19,Abandoned Vehicle Private - Last 30 Days,This data layer shows 311 Service Requests in the last 30 days for abandoned vehicle on private property.,2015-04-30T13:01:10.000Z,2018-10-12T14:09:14.433Z,http://opendata.dc.gov/datasets/8c3879b00d7c44a6937f6e2956ec9101_19,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_APPS/SR_30days_Open/MapServer/19,"-77.0877896543,38.8245173869,-76.9132638315,38.9808047106",http://opendata.dc.gov/datasets/8c3879b00d7c44a6937f6e2956ec9101_19
"City of Washington, DC","[u'Cadastral', u'DC', u'DC', u'DC Boundary stones', u'DC GIS', u'DCGIS', u'District of Columbia', u'Land', u'Open Data', u'Property', u'Washington', u'Washington DC']",http://opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42,Boundary Stones Location,"DC Boundary stone locations. The dataset contains locations and attributes of DC Boundary stones, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO) and participating D.C. government agencies. A database provided by A. Morton Thomas amp; Associates, Inc. identified DC Boundary stone locations. DC Boundary stones field surveyed by GPS and conventional survey methods. Surveyed accuracy is +/- 5cm horizontal and +/- 9cm vertical. METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2015-02-27T21:10:08.000Z,2018-10-12T13:59:49.145Z,http://opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Property_and_Land_WebMercator/MapServer/42,"-77.1725492718,38.7902193208,-76.9090341132,38.9959633137",http://opendata.dc.gov/datasets/71432cce5f3d40e799245d781ab8c00d_42
"City of Washington, DC","[u'aug2018', u'DC', u'DC', u'District of Columbia', u'planimetrichistoric', u'Planimetrics', u'Railroad', u'Transportation', u'Washington']",http://opendata.dc.gov/datasets/1e5e38f0df29456db4eb9d9519220f6c_2,Railroads 2013,"Railroad. The dataset contains polygons representing planimetric Railroads, created as part of the DC Geographic Information System (DC GIS) for the D.C. Office of the Chief Technology Officer (OCTO). These features were originally captured in 1999 and updated in 2005, 2008, 2010, and 2013. The following planimetric layers were updated: - Building Polygons (BldgPly)- Bridge and Tunnel Polygons (BrgTunPly)- Grate (GratePly)- Horizontal and Vertical Control Points (GeoControlPt) - Obscured Area Polygons (ObsAreaPly)- Railroad Lines (RailRdLn) - Road, Parking, and Driveway Polygons (RoadPly)- Sidewalk Polygons (SidewalkPly)- Stairs (StairPly)- Swimming Pools (SwmPoolPly)- Wooded Areas (WoodPly) METADATA CONTENT IS IN PROCESS OF VALIDATION AND SUBJECT TO CHANGE.",2018-07-19T19:17:16.000Z,2018-10-12T13:57:56.004Z,http://opendata.dc.gov/datasets/1e5e38f0df29456db4eb9d9519220f6c_2,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Planimetrics_2013/MapServer/2,"-77.0416,38.8206,-76.9315,38.9799",http://opendata.dc.gov/datasets/1e5e38f0df29456db4eb9d9519220f6c_2
"City of Washington, DC","[u'DMPED', u'government', u'Real Estate', u'Planning', u'Intelligence', u'Economic', u'development']",http://opendata.dc.gov/datasets/50e8d059e58048fe8a72ce5d8c5e97e5,DMPED Economic Intelligence Dashboard and Data,"DMPED is using economic data to drive positive change and build good government for District of Columbia residents. We focus on collecting and compiling information about our city, in particular on D.C.?s economic development priorities that create more pathways to the middle class: jobs, quality affordable housing, and community-focused development.This site is an online version of the Deputy Mayor for Planning and Economic Development?s weekly dashboard. This dashboard is also transmitted to the City Administrator, the Mayor, and other senior staff, so they can be aware of economic trends and context. It includes only data that is public, so certain indicators that DMPED uses are not included.",2016-05-17T12:47:18.000Z,2018-10-12T13:56:11.262Z,http://opendata.dc.gov/datasets/50e8d059e58048fe8a72ce5d8c5e97e5,https://open.dc.gov/economic-intelligence/,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/50e8d059e58048fe8a72ce5d8c5e97e5
"City of Washington, DC","[u'doee', u'environment', u'building', u'energy', u'benchmarks', u'building energy benchmarking', u'green', u'solar', u'dc', u'washington dc', u'dc gis', u'may2016']",http://opendata.dc.gov/datasets/aba010cff7fe4d4cb369a54b56cd7544_45,Building Energy Benchmarks,"The Clean and Affordable Energy Act of 2008 established that all private buildings over 50,000 gross square feet within the District of Columbia, including multifamily residences, must annually measure and disclose their energy and water consumption to the Department of Energy and Environment (DOEE). Benchmarking is defined as tracking a building?s energy and water use and using a standard metric to compare the building?s performance against past performance and to its peers nationwide. These comparisons have been shown to drive energy efficiency upgrades and increase occupancy rates and property values. The District of Columbia has chosen U.S. EPA?s free, industry-standard ENERGY STAR? Portfolio Manager? tool for benchmarking and reporting. DDOE is required to publicly disclose the ENERGY STAR? Benchmarking results for each publicly or privately owned building that is subject to the benchmarking law, beginning with the 2nd year of benchmarking data for that building. For more information, see http://doee.dc.gov/energybenchmarking.",2016-05-10T21:07:35.000Z,2018-10-12T14:13:56.859Z,http://opendata.dc.gov/datasets/aba010cff7fe4d4cb369a54b56cd7544_45,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Environment_WebMercator/MapServer/45,"-77.107,38.8224,-76.9161,38.9851",http://opendata.dc.gov/datasets/aba010cff7fe4d4cb369a54b56cd7544_45
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'Transportation']",http://opendata.dc.gov/datasets/ccca0411369f47a1a19cab79a4323dd6_68,Guardrails and Barriers,Guardrails and barriers. This dataset was collected as part of the planimetric mapping project. Hidden features were added as enhancements to this dataset.,2015-02-27T21:15:11.000Z,2018-10-12T15:07:23.801Z,http://opendata.dc.gov/datasets/ccca0411369f47a1a19cab79a4323dd6_68,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Transportation_WebMercator/MapServer/68,"-77.1195595668,38.7927175508,-76.9120949496,38.9960352423",http://opendata.dc.gov/datasets/ccca0411369f47a1a19cab79a4323dd6_68
"City of Washington, DC","[u'resident', u'311', u'service requests', u'public service', u'call center', u'ouc', u'dc', u'dc gis', u'washington dc', u'oct2016']",http://opendata.dc.gov/datasets/0e4b7d3a83b94a178b3d1f015db901ee_7,City Service Requests in 2016,"Data provided here are from the DC's 311 service request center. They represent all service requests such as abandoned automobiles, parking meter repair and bulk trash pickup. Requests are received by the Office of Unified Communications (OUC) through the Mayor's Call Center (311), citizens web intake at?http://311.dc.gov, electronic and US mail service or via other methods of communication.The?Office of Unified Communications (OUC)?oversees the designated call center for all 311 calls and for all District 911 calls.Please also visit the?DC 311 Service Request Map?which allows the public to see service requests in the last 30 days. Users can view requests by Ward within charts. Just set the area filter to select service requests. Click on a service request to view details.http://311.dc.gov",2016-10-19T17:37:02.000Z,2018-11-01T18:12:09.061Z,http://opendata.dc.gov/datasets/0e4b7d3a83b94a178b3d1f015db901ee_7,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/ServiceRequests/MapServer/7,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/0e4b7d3a83b94a178b3d1f015db901ee_7
"City of Washington, DC","[u'EOM', u'Financials', u'finance', u'budget', u'Capital Projects', u'Operating Budget']",http://opendata.dc.gov/datasets/a88c70e7f1b443cf950b3c784083977e,DC Open Budget Data,"Openbudget.dc.gov?offers a deep dive into the District?s operational and capital budget, providing more detail on expenditures currently offered in the annual budget books. The District will update the site quarterly, in conjunction with the Office of the Chief Financial Officer?s revenue forecasts.?Openbudget.dc.gov?will include historical data, from the Fiscal Year 2012 through the 2017 proposed budget.The user-friendly portal allows data to be downloaded, shared on social media, and merged into a range of charts and graphs. The content is clustered into the following categories:?Governmental Direction and Support, Economic Development and Regulation, Public Safety and Justice, Public Education System, Human Support Services, Public Works, and Financing and Other.?Openbudget.dc.gov?charts expenditures by year, and by expense category. Users do not need to log in to view data.? However, any user interested in bookmarking or saving data will need to create a profile. ?First-time visitors to the site should allow for a slight delay as the site loads the expansive amount of data. Subsequent visits to the site will promptly load.?",2016-05-17T12:41:42.000Z,2018-10-12T13:56:08.461Z,http://opendata.dc.gov/datasets/a88c70e7f1b443cf950b3c784083977e,https://openbudget.dc.gov/transparency#/,"-77.176,38.755,-76.896,39.035",http://opendata.dc.gov/datasets/a88c70e7f1b443cf950b3c784083977e
"City of Washington, DC","[u'Open Data', u'Washington DC', u'DC GIS', u'District of Columbia', u'Utility', u'Communication', u'utilitiesCommunication', u'society', u'signalSign', u'utility pole', u'Planimetrics', u'Washington', u'DC', u'Utilitycommunication']",http://opendata.dc.gov/datasets/52a70a0438dc44818e97593d13d808ae_13,Utility Poles,"Utilities (Utility pole, Street Light, Traffic Signal Pole, and Power Transmission Tower). Contract NCPC 93-02. This document describes the planimetric map production for the 350 tiles located in Washington DC and the surrounding states of MD and VA.",2015-02-27T21:17:17.000Z,2018-10-12T13:56:56.665Z,http://opendata.dc.gov/datasets/52a70a0438dc44818e97593d13d808ae_13,https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Utility_and_Communication_WebMercator/MapServer/13,"-77.1164091408,38.7930643033,-76.9094483302,38.9957549951",http://opendata.dc.gov/datasets/52a70a0438dc44818e97593d13d808ae_13
